,order_number,line_item,order_date,delivery_date,customerkey,storekey,productkey,quantity,currency_code,gender,name,city,state_code,state,zip_code,country,continent,birthday,date,currency,exchange,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,square_meters,open_date
85,1812045,1,2019-12-17,Not Available,1764598,47,361,2,USD,Male,Damon Reece,Honolulu,HI,Hawaii,96813,United States,North America,1999-12-15,2019-12-17,USD,1.0,Fabrikam Laptop13.3W M3080 Red,Fabrikam,Red,198.32,389.0,301,Laptops,3,Computers,1120.0,2015-04-04
86,1732035,1,2019-09-28,Not Available,1861020,47,1909,5,USD,Male,Scott Fullen,Waimea,HI,Hawaii,96796,United States,North America,1999-01-15,2019-09-28,USD,1.0,Fabrikam Refrigerator 24.7CuFt X9800 Silver,Fabrikam,Silver,1060.22,3199.99,802,Refrigerators,8,Home Appliances,1120.0,2015-04-04
87,577005,3,2016-07-30,Not Available,1250408,47,2484,1,USD,Female,Julia Huddleston,Honolulu,HI,Hawaii,96815,United States,North America,2001-02-01,2016-07-30,USD,1.0,Litware 18'' Oscillating Pedestal Fan M145 Pink,Litware,Pink,183.95,400.0,808,Fans,8,Home Appliances,1120.0,2015-04-04
88,2060003,1,2020-08-21,Not Available,1353710,47,1174,1,USD,Male,Thomas Gallup,Honolulu,HI,Hawaii,96826,United States,North America,1960-04-09,2020-08-21,USD,1.0,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 White,Fabrikam,White,209.54,411.0,405,Camcorders,4,Cameras and camcorders,1120.0,2015-04-04
89,1452088,5,2018-12-22,Not Available,1638118,47,694,2,USD,Female,Lillian Evans,Wahiawa,HI,Hawaii,96786,United States,North America,1938-09-18,2018-12-22,USD,1.0,Proseware Photo Ink Jet Printer E290 Grey,Proseware,Grey,52.0,102.0,306,"Printers, Scanners & Fax",3,Computers,1120.0,2015-04-04
90,577005,5,2016-07-30,Not Available,1250408,47,2057,1,USD,Female,Julia Huddleston,Honolulu,HI,Hawaii,96815,United States,North America,2001-02-01,2016-07-30,USD,1.0,Contoso Microwave 1.6CuFt M0125 White,Contoso,White,82.77,179.99,803,Microwaves,8,Home Appliances,1120.0,2015-04-04
91,1946011,1,2020-04-29,Not Available,1638118,47,1138,4,USD,Female,Lillian Evans,Wahiawa,HI,Hawaii,96786,United States,North America,1938-09-18,2020-04-29,USD,1.0,Fabrikam SLR Camera M150 Orange,Fabrikam,Orange,180.22,391.9,402,Digital SLR Cameras,4,Cameras and camcorders,1120.0,2015-04-04
92,1822044,1,2019-12-27,Not Available,1620629,47,2035,3,USD,Female,Emily Williams,Hanapepe,HI,Hawaii,96716,United States,North America,1975-01-13,2019-12-27,USD,1.0,Litware Microwave 0.9CuFt E090 Grey,Litware,Grey,50.98,99.99,803,Microwaves,8,Home Appliances,1120.0,2015-04-04
93,1414020,3,2018-11-14,Not Available,2000732,47,897,1,USD,Female,Sabina Jonasson,Honolulu,HI,Hawaii,96813,United States,North America,1996-08-11,2018-11-14,USD,1.0,SV Keyboard E90 Black,Southridge Video,Black,21.28,41.73,308,Computers Accessories,3,Computers,1120.0,2015-04-04
94,729021,3,2016-12-29,Not Available,1638118,47,150,3,USD,Female,Lillian Evans,Wahiawa,HI,Hawaii,96786,United States,North America,1938-09-18,2016-12-29,USD,1.0,"Adventure Works 40"" LCD HDTV M690 Black",Adventure Works,Black,392.6,1184.97,201,Televisions,2,TV and Video,1120.0,2015-04-04
95,1393014,2,2018-10-24,Not Available,1638118,47,485,4,USD,Female,Lillian Evans,Wahiawa,HI,Hawaii,96786,United States,North America,1938-09-18,2018-10-24,USD,1.0,Proseware LCD15 E103 White,Proseware,White,50.47,99.0,304,Monitors,3,Computers,1120.0,2015-04-04
96,1970008,1,2020-05-23,Not Available,1861020,47,36,1,USD,Male,Scott Fullen,Waimea,HI,Hawaii,96796,United States,North America,1999-01-15,2020-05-23,USD,1.0,Contoso 4GB Portable MP3 Player M450 Yellow,Contoso,Yellow,48.92,95.95,101,MP4&MP3,1,Audio,1120.0,2015-04-04
97,1482000,1,2019-01-21,Not Available,1322428,47,8,2,USD,Male,Douglas Meisel,Moanalua,HI,Hawaii,96819,United States,North America,1955-11-23,2019-01-21,USD,1.0,Contoso 4G MP3 Player E400 Silver,Contoso,Silver,30.58,59.99,101,MP4&MP3,1,Audio,1120.0,2015-04-04
98,1414020,1,2018-11-14,Not Available,2000732,47,2487,1,USD,Female,Sabina Jonasson,Honolulu,HI,Hawaii,96813,United States,North America,1996-08-11,2018-11-14,USD,1.0,Litware 18'' Oscillating Pedestal Fan M145 White,Litware,White,183.95,400.0,808,Fans,8,Home Appliances,1120.0,2015-04-04
99,994005,1,2017-09-20,Not Available,1999721,47,225,3,USD,Male,Tihomil Boic,Honolulu,HI,Hawaii,96819,United States,North America,1990-09-15,2017-09-20,USD,1.0,Litware Home Theater System 5.1 Channel M511 Brown,Litware,Brown,321.44,699.0,203,Home Theater System,2,TV and Video,1120.0,2015-04-04
100,1716006,6,2019-09-12,Not Available,1247394,49,1304,1,USD,Female,Jessica Bell,Council Bluffs,IA,Iowa,51501,United States,North America,1987-06-16,2019-09-12,USD,1.0,Contoso Lens Adapter M450 White,Contoso,White,31.27,68.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2000.0,2018-06-03
101,1891002,2,2020-03-05,Not Available,1954387,49,1764,2,USD,Male,Dragomir Ivanec,Cedar Rapids,IA,Iowa,52404,United States,North America,1947-05-12,2020-03-05,USD,1.0,MGS Age of Empires II: The Age of Kings E126,Tailspin Toys,Blue,23.86,46.8,702,Download Games,7,Games and Toys,2000.0,2018-06-03
102,1447025,3,2018-12-17,Not Available,1646713,49,2392,3,USD,Female,Gloria Selden,Iowa City,IA,Iowa,52240,United States,North America,1981-05-23,2018-12-17,USD,1.0,Proseware Air conditioner 10000BTU M490 Red,Proseware,Red,197.74,429.99,807,Air Conditioners,8,Home Appliances,2000.0,2018-06-03
103,1803002,1,2019-12-08,Not Available,1659162,49,1594,3,USD,Male,Marcus Pfarr,Sioux City,IA,Iowa,51101,United States,North America,1987-07-07,2019-12-08,USD,1.0,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2018-06-03
104,1771024,1,2019-11-06,Not Available,1402912,49,1823,1,USD,Female,Mary Garner,Bronson,IA,Iowa,51007,United States,North America,1968-01-09,2019-11-06,USD,1.0,MGS Flight Simulator 2009 E179,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,2000.0,2018-06-03
105,1664018,5,2019-07-22,Not Available,1721634,49,1823,2,USD,Male,Levi Smith,Sioux City,IA,Iowa,51119,United States,North America,1998-04-18,2019-07-22,USD,1.0,MGS Flight Simulator 2009 E179,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,2000.0,2018-06-03
106,1417009,1,2018-11-17,Not Available,1206473,49,1574,2,USD,Male,Lonnie Johns,Dallas Center,IA,Iowa,50063,United States,North America,1976-05-15,2018-11-17,USD,1.0,SV DVD Player M130 Grey,Southridge Video,Grey,27.59,59.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2018-06-03
107,1791024,2,2019-11-26,Not Available,1747015,49,1614,4,USD,Female,Karen Robinson,Missouri Valley,IA,Iowa,51555,United States,North America,1971-10-06,2019-11-26,USD,1.0,SV DVD 14-Inch Player Portable L100 White,Southridge Video,White,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2018-06-03
108,1597015,1,2019-05-16,Not Available,1223111,49,1611,3,USD,Male,James Alsup,Readlyn,IA,Iowa,50668,United States,North America,1937-07-15,2019-05-16,USD,1.0,SV DVD 9-Inch Player Portable M300 White,Southridge Video,White,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2018-06-03
109,1822063,3,2019-12-27,Not Available,1223111,49,454,3,USD,Male,James Alsup,Readlyn,IA,Iowa,50668,United States,North America,1937-07-15,2019-12-27,USD,1.0,WWI Desktop PC1.80 E1801 Brown,Wide World Importers,Brown,137.6,269.9,303,Desktops,3,Computers,2000.0,2018-06-03
110,1716006,2,2019-09-12,Not Available,1247394,49,1457,2,USD,Female,Jessica Bell,Council Bluffs,IA,Iowa,51501,United States,North America,1987-06-16,2019-09-12,USD,1.0,The Phone Company Touch Screen Phones - CRT M11 Gold,The Phone Company,Gold,86.91,189.0,503,Touch Screen Phones,5,Cell phones,2000.0,2018-06-03
111,1440000,3,2018-12-10,Not Available,1206473,49,1429,1,USD,Male,Lonnie Johns,Dallas Center,IA,Iowa,50063,United States,North America,1976-05-15,2018-12-10,USD,1.0,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,Grey,132.9,289.0,503,Touch Screen Phones,5,Cell phones,2000.0,2018-06-03
112,1818028,1,2019-12-23,Not Available,1980499,49,1791,6,USD,Female,Ivanka Mihaljevic,Coin,IA,Iowa,51636,United States,North America,1964-08-05,2019-12-23,USD,1.0,MGS Kings & Myths: The Age Collection2009 E147,Tailspin Toys,Pink,21.92,43.0,702,Download Games,7,Games and Toys,2000.0,2018-06-03
113,1727013,2,2019-09-23,Not Available,1563045,49,54,8,USD,Female,Kathleen Severin,Cedar Rapids,IA,Iowa,52401,United States,North America,1947-11-05,2019-09-23,USD,1.0,WWI 4GB Video Recording Pen X200 Red,Wide World Importers,Red,98.07,296.0,104,Recording Pen,1,Audio,2000.0,2018-06-03
114,1661014,2,2019-07-19,Not Available,1334562,49,1427,2,USD,Male,Robert Cruz,Marshalltown,IA,Iowa,50158,United States,North America,1999-12-13,2019-07-19,USD,1.0,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey",The Phone Company,Grey,105.77,230.0,503,Touch Screen Phones,5,Cell phones,2000.0,2018-06-03
115,1319018,2,2018-08-11,Not Available,1334562,49,2008,7,USD,Male,Robert Cruz,Marshalltown,IA,Iowa,50158,United States,North America,1999-12-13,2018-08-11,USD,1.0,Fabrikam Microwave 2.2CuFt M1250 Black,Fabrikam,Black,91.97,199.99,803,Microwaves,8,Home Appliances,2000.0,2018-06-03
116,2194006,1,2021-01-02,Not Available,1772543,49,1612,5,USD,Female,Tanesha Stewart,Ames,IA,Iowa,50010,United States,North America,1958-08-02,2021-01-02,USD,1.0,SV DVD 12-Inch Player Portable M400 White,Southridge Video,White,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2018-06-03
117,1595001,1,2019-05-14,Not Available,1732661,49,1691,1,USD,Male,Kenneth Cottrell,Davenport,IA,Iowa,52804,United States,North America,1967-07-18,2019-05-14,USD,1.0,SV Hand Games for kids E30 Black,Southridge Video,Black,2.75,5.39,701,Boxed Games,7,Games and Toys,2000.0,2018-06-03
118,1692003,1,2019-08-19,Not Available,1948036,49,1467,4,USD,Female,Pamela Vasquez,West Des Moines,IA,Iowa,50266,United States,North America,1961-09-07,2019-08-19,USD,1.0,Contoso Sharp Touch Screen Phones M910 Black,Contoso,Black,138.42,301.0,503,Touch Screen Phones,5,Cell phones,2000.0,2018-06-03
119,1729035,1,2019-09-25,Not Available,1213953,49,1613,3,USD,Male,Dennis Custis,Harlan,IA,Iowa,51537,United States,North America,1974-04-02,2019-09-25,USD,1.0,SV DVD 7-Inch Player Portable E200 White,Southridge Video,White,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2018-06-03
120,1605000,1,2019-05-24,Not Available,1399159,49,366,2,USD,Female,Ruby Gordon,Jefferson,IA,Iowa,50129,United States,North America,1979-09-12,2019-05-24,USD,1.0,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Black,348.58,758.0,301,Laptops,3,Computers,2000.0,2018-06-03
121,1385015,3,2018-10-16,Not Available,1492176,49,1434,3,USD,Female,Margaret Mattson,Otho,IA,Iowa,50569,United States,North America,1993-11-11,2018-10-16,USD,1.0,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,The Phone Company,Grey,123.24,268.0,503,Touch Screen Phones,5,Cell phones,2000.0,2018-06-03
122,1385015,2,2018-10-16,Not Available,1492176,49,82,1,USD,Female,Margaret Mattson,Otho,IA,Iowa,50569,United States,North America,1993-11-11,2018-10-16,USD,1.0,NT Wireless Bluetooth Stereo Headphones E302 Pink,Northwind Traders,Pink,18.65,40.55,106,Bluetooth Headphones,1,Audio,2000.0,2018-06-03
123,1875044,4,2020-02-18,Not Available,1966972,49,1676,10,USD,Female,Kveta Horváthová,Cedar Rapids,IA,Iowa,52404,United States,North America,1971-04-05,2020-02-18,USD,1.0,MGS Hand Games women M400 Red,Tailspin Toys,Red,4.13,8.99,701,Boxed Games,7,Games and Toys,2000.0,2018-06-03
124,1447025,1,2018-12-17,Not Available,1646713,49,79,2,USD,Female,Gloria Selden,Iowa City,IA,Iowa,52240,United States,North America,1981-05-23,2018-12-17,USD,1.0,NT Wireless Bluetooth Stereo Headphones E302 White,Northwind Traders,White,18.65,40.55,106,Bluetooth Headphones,1,Audio,2000.0,2018-06-03
125,2192017,4,2020-12-31,Not Available,1334562,49,133,3,USD,Male,Robert Cruz,Marshalltown,IA,Iowa,50158,United States,North America,1999-12-13,2020-12-31,USD,1.0,"Adventure Works 20"" LCD HDTV M120 Silver",Adventure Works,Silver,160.93,349.95,201,Televisions,2,TV and Video,2000.0,2018-06-03
126,1277017,1,2018-06-30,Not Available,1223111,49,58,2,USD,Male,James Alsup,Readlyn,IA,Iowa,50668,United States,North America,1937-07-15,2018-06-30,USD,1.0,WWI 1GB Digital Voice Recorder Pen E100 Red,Wide World Importers,Red,79.53,156.0,104,Recording Pen,1,Audio,2000.0,2018-06-03
127,1433000,1,2018-12-03,Not Available,1688698,49,58,3,USD,Female,Ada Hammers,Smithland,IA,Iowa,51056,United States,North America,1964-02-22,2018-12-03,USD,1.0,WWI 1GB Digital Voice Recorder Pen E100 Red,Wide World Importers,Red,79.53,156.0,104,Recording Pen,1,Audio,2000.0,2018-06-03
128,1661014,1,2019-07-19,Not Available,1334562,49,1690,7,USD,Male,Robert Cruz,Marshalltown,IA,Iowa,50158,United States,North America,1999-12-13,2019-07-19,USD,1.0,SV Hand Games for Office worker L28 Yellow,Southridge Video,Yellow,5.63,16.99,701,Boxed Games,7,Games and Toys,2000.0,2018-06-03
129,1822051,1,2019-12-27,Not Available,2006191,49,1621,8,USD,Female,Yocasta Zúñiga,Whiting,IA,Iowa,51063,United States,North America,1955-11-12,2019-12-27,USD,1.0,Contoso DVD Movies E100 Yellow,Contoso,Yellow,6.62,12.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2018-06-03
130,1512005,1,2019-02-20,Not Available,1492176,49,1687,2,USD,Female,Margaret Mattson,Otho,IA,Iowa,50569,United States,North America,1993-11-11,2019-02-20,USD,1.0,SV Hand Games men M30 Yellow,Southridge Video,Yellow,3.16,6.88,701,Boxed Games,7,Games and Toys,2000.0,2018-06-03
131,1818028,2,2019-12-23,Not Available,1980499,49,431,9,USD,Female,Ivanka Mihaljevic,Coin,IA,Iowa,51636,United States,North America,1964-08-05,2019-12-23,USD,1.0,Adventure Works Desktop PC1.80 ED180 Brown,Adventure Works,Brown,188.13,369.0,303,Desktops,3,Computers,2000.0,2018-06-03
132,1875044,3,2020-02-18,Not Available,1966972,49,1364,1,USD,Female,Kveta Horváthová,Cedar Rapids,IA,Iowa,52404,United States,North America,1971-04-05,2020-02-18,USD,1.0,Contoso Phone System Accessory Handset with Charger M308 White,Contoso,White,12.41,26.99,501,Home & Office Phones,5,Cell phones,2000.0,2018-06-03
133,1513054,5,2019-02-21,Not Available,1625704,49,84,1,USD,Male,James Powell,Des Moines,IA,Iowa,50315,United States,North America,2001-01-30,2019-02-21,USD,1.0,NT Wireless Bluetooth Stereo Headphones M402 Red,Northwind Traders,Red,45.98,99.99,106,Bluetooth Headphones,1,Audio,2000.0,2018-06-03
134,1431015,1,2018-12-01,Not Available,1393392,49,1644,7,USD,Female,Nancy Rowlett,Nora Springs,IA,Iowa,50458,United States,North America,1950-06-15,2018-12-01,USD,1.0,Contoso DVD External DVD Burner M200 Blue,Contoso,Blue,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2018-06-03
135,1729035,5,2019-09-25,Not Available,1213953,49,88,1,USD,Male,Dennis Custis,Harlan,IA,Iowa,51537,United States,North America,1974-04-02,2019-09-25,USD,1.0,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Northwind Traders,Black,49.69,149.99,106,Bluetooth Headphones,1,Audio,2000.0,2018-06-03
136,1825038,2,2019-12-30,Not Available,1213953,49,88,3,USD,Male,Dennis Custis,Harlan,IA,Iowa,51537,United States,North America,1974-04-02,2019-12-30,USD,1.0,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Northwind Traders,Black,49.69,149.99,106,Bluetooth Headphones,1,Audio,2000.0,2018-06-03
137,2152005,1,2020-11-21,Not Available,1724062,49,511,2,USD,Female,Lisa Crenshaw,Sioux City,IA,Iowa,51101,United States,North America,1984-06-21,2020-11-21,USD,1.0,Adventure Works LCD17 E200 White,Adventure Works,White,50.47,99.0,304,Monitors,3,Computers,2000.0,2018-06-03
138,2194006,4,2021-01-02,Not Available,1772543,49,511,4,USD,Female,Tanesha Stewart,Ames,IA,Iowa,50010,United States,North America,1958-08-02,2021-01-02,USD,1.0,Adventure Works LCD17 E200 White,Adventure Works,White,50.47,99.0,304,Monitors,3,Computers,2000.0,2018-06-03
139,1716006,1,2019-09-12,Not Available,1247394,49,1682,4,USD,Female,Jessica Bell,Council Bluffs,IA,Iowa,51501,United States,North America,1987-06-16,2019-09-12,USD,1.0,MGS Hand Games women M400 Silver,Tailspin Toys,Silver,4.13,8.99,701,Boxed Games,7,Games and Toys,2000.0,2018-06-03
140,1518031,1,2019-02-26,Not Available,1399159,49,1682,1,USD,Female,Ruby Gordon,Jefferson,IA,Iowa,50129,United States,North America,1979-09-12,2019-02-26,USD,1.0,MGS Hand Games women M400 Silver,Tailspin Toys,Silver,4.13,8.99,701,Boxed Games,7,Games and Toys,2000.0,2018-06-03
141,1664018,6,2019-07-22,Not Available,1721634,49,91,8,USD,Male,Levi Smith,Sioux City,IA,Iowa,51119,United States,North America,1998-04-18,2019-07-22,USD,1.0,NT Wireless Transmitter and Bluetooth Headphones M150 Green,Northwind Traders,Green,49.69,149.99,106,Bluetooth Headphones,1,Audio,2000.0,2018-06-03
142,1791024,1,2019-11-26,Not Available,1747015,49,2515,2,USD,Female,Karen Robinson,Missouri Valley,IA,Iowa,51555,United States,North America,1971-10-06,2019-11-26,USD,1.0,Contoso In-Line Coupler E180 White,Contoso,White,1.71,3.35,505,Cell phones Accessories,5,Cell phones,2000.0,2018-06-03
143,1333017,2,2018-08-25,Not Available,1438425,49,419,4,USD,Female,Karen Klinger,Le Mars,IA,Iowa,51031,United States,North America,1943-04-28,2018-08-25,USD,1.0,Adventure Works Desktop PC1.80 ED180 Silver,Adventure Works,Silver,188.13,369.0,303,Desktops,3,Computers,2000.0,2018-06-03
144,1729035,2,2019-09-25,Not Available,1213953,49,443,2,USD,Male,Dennis Custis,Harlan,IA,Iowa,51537,United States,North America,1974-04-02,2019-09-25,USD,1.0,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Silver,160.49,349.0,303,Desktops,3,Computers,2000.0,2018-06-03
145,1854003,2,2020-01-28,Not Available,2006191,49,1431,2,USD,Female,Yocasta Zúñiga,Whiting,IA,Iowa,51063,United States,North America,1955-11-12,2020-01-28,USD,1.0,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,The Phone Company,Grey,117.73,256.0,503,Touch Screen Phones,5,Cell phones,2000.0,2018-06-03
146,1281013,6,2018-07-04,Not Available,1492176,49,2183,7,USD,Female,Margaret Mattson,Otho,IA,Iowa,50569,United States,North America,1993-11-11,2018-07-04,USD,1.0,Fabrikam Coffee Maker Auto 10C M100 Grey,Fabrikam,Grey,343.05,745.99,805,Coffee Machines,8,Home Appliances,2000.0,2018-06-03
147,1718030,1,2019-09-14,Not Available,2065494,49,442,6,USD,Female,Ingrid Fredriksen,Cedar Rapids,IA,Iowa,52401,United States,North America,1969-08-13,2019-09-14,USD,1.0,WWI Desktop PC1.80 E1801 Silver,Wide World Importers,Silver,137.6,269.9,303,Desktops,3,Computers,2000.0,2018-06-03
148,1440000,2,2018-12-10,Not Available,1206473,49,442,4,USD,Male,Lonnie Johns,Dallas Center,IA,Iowa,50063,United States,North America,1976-05-15,2018-12-10,USD,1.0,WWI Desktop PC1.80 E1801 Silver,Wide World Importers,Silver,137.6,269.9,303,Desktops,3,Computers,2000.0,2018-06-03
149,1330019,1,2018-08-22,Not Available,1405180,49,1629,3,USD,Male,Donald Burkes,Ames,IA,Iowa,50010,United States,North America,1980-05-25,2018-08-22,USD,1.0,Contoso DVD 38 DVD Storage Binder E25 Black,Contoso,Black,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2018-06-03
150,1849018,2,2020-01-23,Not Available,1334562,49,1101,2,USD,Male,Robert Cruz,Marshalltown,IA,Iowa,50158,United States,North America,1999-12-13,2020-01-23,USD,1.0,"Contoso SLR Camera 35"" X358 Blue",Contoso,Blue,188.19,568.0,402,Digital SLR Cameras,4,Cameras and camcorders,2000.0,2018-06-03
151,1822063,4,2019-12-27,Not Available,1223111,49,136,5,USD,Male,James Alsup,Readlyn,IA,Iowa,50668,United States,North America,1937-07-15,2019-12-27,USD,1.0,"Adventure Works 20"" LCD HDTV M120 Brown",Adventure Works,Brown,160.93,349.95,201,Televisions,2,TV and Video,2000.0,2018-06-03
152,1895019,1,2020-03-09,Not Available,1223111,49,1436,5,USD,Male,James Alsup,Readlyn,IA,Iowa,50668,United States,North America,1937-07-15,2020-03-09,USD,1.0,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,The Phone Company,Grey,118.65,258.0,503,Touch Screen Phones,5,Cell phones,2000.0,2018-06-03
